# Title: Precious Metals in SDSS Quasar Spectra I: Tracking the Evolution 
#        of Strong, 1.5 < z < 4.5 C IV Absorbers with Thousands of Systems  
# Authors: Cooksey K.L., Kao M.M., Simcoe R.A., O'Meara J.M., Prochaska J.X. 
# Table: Sightline Summary
# ================================================================================
# Byte-by-byte Description of file: apj453982t2_mrt.txt
# --------------------------------------------------------------------------------
#    Bytes Format Units  Label    Explanations
# --------------------------------------------------------------------------------
#   1- 14 A14    ---    QSO      Adopted QSO identifier (1)
#  16- 17 I2     h      RAh      Hour of Right Ascension (J2000) (2)
#  19- 20 I2     min    RAm      Minute of Right Ascension (J2000) (2)
#  22- 26 F5.2   s      RAs      Second of Right Ascension (J2000) (2)
#      28 A1     ---    DE-      Sign of the Declination (J2000) (2)
#  29- 30 I2     deg    DEd      Degree of Declination (J2000) (2)
#  32- 33 I2     arcmin DEm      Arcminute of Declination (J2000) (2)
#  35- 38 F4.1   arcsec DEs      Arcsecond of Declination (J2000) (2)
#  40- 45 F6.4   ---    zQSO     QSO redshift (2)
#  47- 51 F5.2   pix-1  <S/N>    Median signal-to-noise (3)
#  53- 54 I2     ---    fBAL     Binary BAL flag (4) 
#  56- 59 F4.2   ---    DelXmax  Maximum co-moving pathlength available (5) 
#  61- 62 I2     ---    Num      Number of candidate C IV doublets
#  64- 64 I1     ---    NumCIV   Number of confirmed C IV doublets
#  66- 70 F5.3   ---    delXCIV  ? Pathlength blocked by NumCIV doublets (5)
# --------------------------------------------------------------------------------
# Note (1): From the spectroscopic modified Julian date, plate, and fiber number.
# Note (2): From the DR7 QSO catalog (Schneider et al. 2010).
# Note (3): In the region searched for CIV.
# Note (4): Indicates which sightlines were considered BALs by at least one 
#           author (4) and which were confirmed by the authors as BALs to 
#          exclude (8).
# Note (5): In the sightline.
# --------------------------------------------------------------------------------
54242-2157-390 15 12 28.58 +27 06 00.1 1.9854 10.19  0 1.33  2 1 0.061 
54242-2766-439 15 12 32.68 +15 18 57.5 2.0796  8.95  0 0.64  1 1 0.066 
52736-1292-289 15 12 34.10 +39 57 48.5 1.9509  4.58  0 3.06  2 2 0.079 
53876-1719-466 15 12 35.38 +09 39 20.2 1.8624 12.58  0 1.85  3 2 0.088 
54525-2156-437 15 12 35.56 +20 41 40.0 1.7475  4.14  0 0.68  2 2 0.086 
53083-1353-461 15 12 36.60 +36 24 04.7 1.9428  8.00  0 1.05  1 1 0.038 
53820-2155-177 15 12 37.30 +23 33 56.7 1.8913  4.74  0 2.43  0 0       
54144-1845-197 15 12 38.85 +29 04 53.2 3.9311  4.76  0 1.48  1 0       
52370-0793-504 15 12 47.21 +54 59 19.0 1.9423  9.55  0 1.48  0 0       
52079-0612-438 15 12 47.48 +57 38 43.4 2.1338  8.71  0 1.47  2 1 0.046 
52721-1050-246 15 12 48.64 +45 12 13.2 2.0184 10.72  0 1.63  1 0       
52736-1292-251 15 12 56.31 +40 03 24.9 1.9434  4.80  0 0.75  0 0       
53083-1353-198 15 12 58.36 +35 25 33.2 2.2345  6.11  0 1.33  3 2 0.071 
54144-1845-534 15 12 58.43 +29 51 50.4 1.8175  7.87  0 2.57  0 0       
52370-0793-561 15 12 59.33 +55 25 23.0 1.9035 13.06  0 1.66  0 0       
52370-0793-572 15 13 00.09 +55 31 15.7 1.8986  6.16  0 1.08  0 0       
54533-2752-086 15 13 00.20 +12 07 25.5 1.8465  9.62  0 0.99  1 1 0.045 
53116-1386-294 15 13 00.36 +32 36 58.3 2.4945  8.77  0 0.82  4 2 0.105 
54144-1845-162 15 13 01.18 +28 45 01.8 1.8397 21.39  0 1.05  0 0       
52079-0612-407 15 13 02.24 +58 26 27.3 1.9807 14.04  0 1.62  0 0       
52404-0923-499 15 13 04.13 -01 31 00.1 3.1947  4.60  0 1.29  0 0       
53850-1718-022 15 13 04.41 +10 23 30.8 3.0646 18.73  0 1.30  3 2 0.092 
53851-1817-402 15 13 05.06 +07 57 04.2 1.8604  6.38  0 1.67  0 0       
51996-0540-567 15 13 05.44 +02 35 42.9 2.0520  4.17  0 2.62  1 1 0.061 
52345-0613-379 15 13 07.21 +60 37 58.4 2.7605  5.69  0 1.47  0 0       
52055-0611-076 15 13 07.74 +60 59 57.0 1.8221 22.58  0 1.26  2 2 0.076 
53108-1385-011 15 13 11.50 +33 14 46.6 2.1557  6.97  0 1.39  0 0       
53149-1649-247 15 13 12.67 +30 35 42.7 1.9428  6.82  0 1.30  0 0       
53851-1817-455 15 13 12.89 +07 54 13.4 3.1403  6.32  0 2.19  1 1 0.041 
53851-1817-175 15 13 14.80 +06 40 12.8 2.0724 10.12  0 1.34  6 3 0.109 
53083-1353-176 15 13 16.13 +35 46 34.0 2.2471  4.70  0 1.39  0 0       
52370-0793-519 15 13 18.46 +54 58 29.7 3.6576  6.34  0 1.05  1 0       
53850-1718-016 15 13 20.89 +10 58 07.3 4.6184 10.15  0 0.68  1 0       
53851-1817-509 15 13 21.78 +07 33 50.3 2.8023  4.49  0 1.28  3 2 0.072 
54271-2793-400 15 13 21.85 +18 41 37.0 1.8283  9.05  0 0.82  0 0       
54259-1832-062 15 13 22.41 +05 12 44.3 1.8521  5.36  0 1.38  0 0       
52370-0793-058 15 13 23.46 +53 47 45.7 1.7850  8.09  0 1.30  0 0       
54242-2766-361 15 13 29.84 +16 11 39.4 2.4340  7.12  0 1.48  0 0       
52079-0612-137 15 13 32.09 +56 33 21.7 1.8536  4.46  0 2.17  2 2 0.070 
53148-1677-514 15 13 33.07 +43 44 22.4 2.2819  4.18  0 0.62  7 5 0.240 
54539-1818-348 15 13 33.40 +07 32 06.8 1.8061 13.72  0 1.49  0 0       
52721-1050-492 15 13 34.32 +46 12 57.6 2.3374  7.34  0 1.37  0 0       
53148-1677-104 15 13 36.70 +43 07 08.3 3.2928  5.83  0 1.43  4 3 0.143 
52822-1330-454 15 13 37.06 +49 30 46.0 1.8470  4.07  0 1.28  0 0       
54242-2766-168 15 13 44.34 +14 30 06.4 2.0119  7.23  0 1.40  3 2 0.059 
53108-1385-619 15 13 45.86 +34 42 16.1 2.0104 12.51  0 1.41  0 0       
53148-1677-006 15 13 46.93 +42 53 28.8 3.1301  4.67  0 1.29  0 0       
52079-0612-132 15 13 47.66 +56 37 20.3 2.0796  6.68  0 0.68  1 0       
53083-1353-498 15 13 48.32 +36 21 05.5 2.5226  6.69  0 1.35  5 1 0.047 
54242-2766-201 15 13 49.54 +14 12 41.8 2.9858 12.65  0 1.19  3 3 0.119 
54259-1832-011 15 13 49.55 +04 50 07.7 1.8997  9.43  0 1.13  1 1 0.048 
54525-2156-480 15 13 52.08 +20 40 57.7 3.7172  9.99  0 1.57  2 1 0.078 
54533-2752-555 15 13 56.78 +13 18 06.6 3.3511  4.88  0 1.28  3 2 0.131 
52736-1292-257 15 13 56.80 +39 46 05.2 2.1017 14.84  0 1.54  0 0       
54242-2157-425 15 13 57.77 +26 46 40.0 2.0945  8.58  0 2.27  0 0       
52721-1050-443 15 13 59.05 +47 04 43.3 2.0683  5.17  0 0.93  0 0       
53116-1386-402 15 14 00.38 +34 19 12.1 2.1716 14.45  0 2.08  6 2 0.061 
53876-1719-131 15 14 00.59 +08 20 30.1 1.9448 14.66  0 1.42  4 1 0.035 
52721-1050-483 15 14 01.52 +46 12 46.7 3.3563  7.98  0 1.02  0 0       
54533-2752-541 15 14 04.61 +13 41 58.1 2.5965  9.99  0 1.41  2 1 0.035 
52736-1292-246 15 14 04.96 +40 00 49.4 2.1226  6.66  0 0.87  1 1 0.056 
52404-0923-175 15 14 06.61 -01 49 19.8 1.7387  5.83  0 1.31  0 0       
54525-2156-186 15 14 10.11 +20 02 52.4 1.8540  5.46  0 3.07  1 1 0.035 
53083-1353-526 15 14 10.23 +36 41 46.2 2.0050  8.17  0 1.42  2 2 0.073 
52736-1292-394 15 14 13.16 +40 51 57.9 1.8683  5.64  0 1.61  0 0       
54533-2752-063 15 14 13.29 +12 29 13.0 2.0487  7.97  0 0.68  1 1 0.063 
54561-1833-190 15 14 15.77 +04 34 12.6 2.1835  7.24  0 2.14  2 1 0.057 
52057-0590-627 15 14 22.33 +04 06 21.1 1.7162 17.23  0 1.78  0 0       
53149-1649-422 15 14 22.80 +31 36 35.1 1.8105  7.69  0 0.76  0 0       
53172-1399-098 15 14 24.46 +37 33 37.4 2.0262  4.98  0 1.44  2 1 0.037 
54533-2752-080 15 14 26.37 +13 05 52.4 3.0742 30.90  0 0.76  1 1 0.042 
52721-1050-218 15 14 26.51 +45 23 22.9 3.9713  8.40  0 1.31  3 1 0.029 
53108-1385-037 15 14 26.98 +34 02 21.0 3.1791  5.52  0 1.35  0 0       
54144-1845-574 15 14 27.13 +30 03 26.2 1.7099 12.54  0 1.52  1 0       
53172-1399-093 15 14 27.26 +37 27 06.9 2.0650  6.34  0 2.09  1 1 0.035 
52370-0793-065 15 14 30.66 +54 21 36.0 1.8015  5.61  0 2.77  0 0       
54242-2157-214 15 14 33.25 +25 41 58.3 2.1269  4.43  0 1.40  0 0       
52345-0613-367 15 14 33.70 +61 10 52.7 2.0460  6.68  0 1.51  0 0       
52345-0613-430 15 14 33.89 +60 07 39.5 2.2875  5.69  0 0.69  6 0       
53172-1399-156 15 14 34.28 +37 59 19.0 1.7841 16.24  0 1.65  0 0       
52703-1165-084 15 14 41.13 +50 55 38.0 2.7858 15.37  0 1.58  1 0       
52376-0794-286 15 14 42.74 +53 24 11.9 3.5651  4.98  0 1.29  0 0       
52822-1330-526 15 14 47.29 +49 21 21.2 3.1760  8.37  0 1.03  0 0       
53083-1353-141 15 14 48.87 +35 41 54.3 2.2079  8.39  0 0.70  3 0       
54525-2156-487 15 14 49.35 +21 02 49.6 1.9152  8.77  0 0.98  0 0       
52079-0612-484 15 14 49.86 +57 42 39.8 2.1158 15.71  0 1.78  3 1 0.039 
52404-0923-089 15 14 51.18 -02 30 19.5 1.9579  5.29  0 0.66  2 2 0.132 
52370-0793-606 15 14 51.29 +55 26 02.3 1.8420 10.87  0 1.34  0 0       
53851-1817-531 15 14 51.69 +08 01 30.0 3.5575 14.93  0 0.71  0 0       
53149-1649-472 15 14 51.77 +31 16 54.0 2.1308  4.98  0 1.28  4 1 0.059 
54561-1833-101 15 14 54.29 +04 22 10.8 2.0655 19.48  0 2.21  1 1 0.038 
54539-1818-290 15 14 54.63 +06 02 14.9 2.4650 14.34  0 2.41  3 1 0.101 
52345-0613-224 15 14 55.76 +59 10 59.1 1.7563 12.81  0 2.41  0 0       
52022-0591-381 15 14 56.84 +04 22 02.1 2.9092 28.20  0 1.39  0 0       
52822-1330-524 15 14 57.02 +49 41 06.0 2.2058 10.18  0 1.59  2 2 0.084 
53172-1399-083 15 14 58.43 +37 11 23.7 1.7647 12.58  0 1.36  0 0       
52703-1165-095 15 15 00.37 +50 34 08.8 1.7591  6.05  0 0.77  2 1 0.037 
52703-1165-553 15 15 01.77 +51 50 30.7 1.7691  8.83  0 1.30  0 0       
54533-2752-592 15 15 02.33 +13 21 09.3 3.8583 21.97  0 1.78  0 0       
54533-2752-055 15 15 03.00 +12 24 45.3 1.9579  7.36  0 0.69  0 0       
52055-0611-627 15 15 03.21 +61 35 20.2 2.4040  4.64  0 1.65  1 0       
53108-1385-621 15 15 03.40 +34 28 16.2 1.9321 29.66  0 1.75  3 2 0.096 
52055-0611-631 15 15 07.83 +61 24 11.9 2.1815 17.97  0 1.71  3 2 0.089 
54618-2739-234 15 15 08.39 +06 43 58.2 3.1384  7.05  0 2.45  1 1 0.040 
54525-2156-443 15 15 08.59 +21 33 45.9 2.2457  7.06  0 0.69  8 2 0.112 
54271-2793-138 15 15 12.24 +17 49 30.3 1.7894  8.01  0 1.61  0 0       
53876-1719-531 15 15 13.01 +09 42 25.4 2.1883  7.10  0 1.40  0 0       
51689-0312-348 15 15 13.08 +00 22 38.6 1.7450 10.10  0 2.26  0 0       
53083-1353-051 15 15 13.83 +35 19 27.9 2.4806  6.01  0 1.13  1 1 0.059 
52376-0794-376 15 15 13.85 +53 56 33.3 1.7834 24.13  0 1.41  1 0       
54539-2154-006 15 15 15.05 +26 28 14.6 1.9100  4.95  0 1.33  0 0       
52766-1331-310 15 15 19.12 +47 24 47.9 3.7802  5.78  0 2.17  2 0       
54525-2156-148 15 15 20.66 +20 06 40.2 1.8573 14.48  0 2.36  1 1 0.060 
54533-2752-007 15 15 25.76 +11 54 11.7 1.8196  5.17  0 0.81  0 0       
53820-2155-551 15 15 26.41 +24 07 09.2 1.9225  8.17  0 1.63  3 1 0.035 
52736-1292-459 15 15 28.43 +41 31 03.4 1.7521 11.76  0 1.35  2 2 0.103 
54242-2766-105 15 15 29.45 +15 00 41.0 1.7127  9.64  0 1.13  0 0       
54144-1845-559 15 15 30.06 +29 35 59.5 1.9539 16.60  0 1.74  2 1 0.032 
54242-2766-101 15 15 30.58 +14 50 35.2 1.8686  8.46  0 1.53  0 0       
53854-1720-306 15 15 31.35 +10 40 31.3 2.5266  5.62  0 0.74  0 0       
52721-1050-156 15 15 31.97 +45 56 49.4 3.3331  6.15  0 1.07  0 0       
52822-1330-498 15 15 32.54 +49 15 25.5 1.8944 11.63  0 1.81  0 0       
52345-0613-436 15 15 37.20 +60 05 38.1 1.8219 20.35  0 1.50  1 1 0.061 
52345-0613-418 15 15 37.83 +60 22 02.4 3.0303  6.79  0 1.24  1 1 0.059 
53083-1353-519 15 15 38.21 +36 17 02.6 1.8040  5.91  0 2.20  2 1 0.085 
54242-2766-557 15 15 38.59 +15 11 35.8 2.0543  5.29  0 0.62  1 1 0.095 
54539-1818-263 15 15 38.89 +06 44 07.0 1.8238 13.45  0 2.28  0 0       
53083-1353-503 15 15 40.16 +36 05 25.6 2.2940  4.72  0 0.74  3 0       
54242-2766-525 15 15 44.49 +15 48 52.9 3.5188  6.17  0 0.97  0 0       
52822-1330-567 15 15 44.76 +49 52 44.2 1.7910  9.67  0 1.28  0 0       
52703-1165-560 15 15 44.83 +51 49 50.1 2.2119  5.62  0 2.53  0 0       
52370-0793-066 15 15 45.22 +54 27 34.0 3.1870 23.04  0 1.31  3 1 0.043 
53148-1677-579 15 15 45.44 +44 11 50.4 3.7622  7.78  0 2.05  1 1 0.034 
53820-2155-604 15 15 49.02 +24 55 35.6 1.8108 16.56  0 1.76  0 0       
52721-1050-149 15 15 49.80 +45 23 27.4 1.8784  9.51  0 0.76  0 0       
51689-0312-386 15 15 51.61 +00 03 04.8 1.7750 17.49  0 1.55  0 0       
52370-0793-542 15 15 51.95 +55 22 01.7 2.2104  6.43  0 2.69  0 0       
54242-2157-479 15 15 51.96 +26 54 53.2 3.3727  4.49  0 1.02  2 0       
54242-2157-137 15 15 52.38 +25 37 51.1 1.7632 11.66  0 2.68  0 0       
54242-2766-081 15 15 53.15 +13 29 26.5 3.2090  5.02  0 2.65  4 2 0.136 
54209-2158-226 15 15 53.93 +22 27 12.6 1.8776 16.00  0 1.19  1 0       
52721-1050-142 15 15 55.26 +45 23 43.6 1.9566  5.99  0 1.55  0 0       
52721-1050-151 15 15 56.13 +45 35 48.4 1.7768  6.37  0 0.97  0 0       
52721-1050-127 15 15 57.40 +45 13 21.0 1.7375  6.66  0 1.45  0 0       
54621-2927-206 15 15 58.52 +06 02 45.2 2.9872 10.44  0 1.48  0 0       
54271-2793-153 15 15 59.79 +18 30 52.1 2.2754  5.39  0 1.28  0 0       
54539-1818-299 15 16 01.20 +06 14 09.4 2.3547  8.77  0 0.80  1 0       
52468-1051-304 15 16 02.33 +44 32 33.4 4.1019 13.65  0 2.89  2 1 0.036 
54559-2952-238 15 16 03.34 +01 51 18.5 2.1735  6.47  0 1.50  2 1 0.109 
52736-1292-138 15 16 03.72 +39 47 02.9 1.7247 12.34  0 1.43  0 0       
53876-1719-577 15 16 05.89 +09 58 53.5 1.8785  7.88  0 1.20  0 0       
54234-2753-319 15 16 07.40 +12 26 43.2 2.7582  6.94  0 2.04  0 0       
54242-2157-472 15 16 08.29 +26 57 15.3 1.8018 16.81  0 2.06  3 2 0.088 
54242-2157-416 15 16 09.11 +27 35 54.4 2.4676 11.24  0 1.20  3 1 0.051 
54559-2952-201 15 16 09.98 +01 06 37.1 2.2212  7.70  0 2.63  1 1 0.077 
54525-2156-133 15 16 11.80 +19 36 49.4 2.0682  8.03  0 2.10  2 1 0.039 
52055-0611-033 15 16 15.49 +60 49 12.4 2.0005 13.97  0 1.35  0 0       
52703-1165-602 15 16 16.33 +52 31 25.5 3.2260  7.67  0 1.62  1 1 0.040 
53149-1649-567 15 16 16.52 +32 03 05.1 3.3182  4.47  0 1.34  3 1 0.068 
53876-1719-106 15 16 17.85 +08 46 29.8 3.1642  7.89  0 0.75  1 1 0.042 
54562-1834-395 15 16 18.01 +05 24 34.0 1.7131  5.26  0 1.32  0 0       
51689-0312-439 15 16 18.44 -00 05 44.1 3.7176  6.05  0 2.87  4 2 0.077 
54271-2793-150 15 16 23.87 +18 15 56.2 2.0980  9.56  0 1.44  0 0       
53116-1386-188 15 16 25.68 +32 52 07.9 3.3922  4.07  0 3.74  4 4 0.180 
52022-0591-218 15 16 26.90 +03 35 06.5 1.9674 16.79  0 1.69  1 1 0.035 
54562-1834-310 15 16 29.04 +04 57 52.6 2.1631  5.20  0 1.41  4 1 0.041 
53116-1386-218 15 16 31.69 +32 40 31.2 2.2715  4.41  0 2.43  1 0       
52468-1051-308 15 16 31.93 +44 27 39.5 3.1738  4.89  0 0.70  2 1 0.034 
53083-1353-544 15 16 32.49 +36 02 23.6 2.2207  4.86  0 2.07  0 0       
52721-1050-090 15 16 35.41 +45 03 06.1 3.9018  4.38  0 1.13  0 0       
53854-1720-267 15 16 36.91 +10 25 40.4 1.7454 11.20  0 1.32  0 0       
54525-2156-110 15 16 37.78 +20 18 43.9 2.1303 16.07  0 3.05  4 2 0.095 
52736-1292-533 15 16 39.89 +41 22 24.0 2.4833  7.72  0 1.59  1 1 0.088 
54242-2157-081 15 16 41.34 +25 16 53.8 2.2722 11.42  0 1.29  3 2 0.132 
52079-0612-058 15 16 41.45 +56 34 56.2 1.9524 11.96  0 1.42  2 1 0.062 
54209-2158-249 15 16 42.21 +22 10 19.4 1.7262  7.89  0 2.35  1 1 0.031 
53876-1719-563 15 16 47.43 +09 47 42.4 1.7424  6.39  0 0.70  3 2 0.110 
54242-2766-599 15 16 47.69 +15 07 48.9 1.7644  4.54  0 2.44  1 0       
52376-0794-375 15 16 52.04 +53 41 58.2 3.2998  4.24  0 1.16  0 0       
53854-1720-380 15 16 52.42 +11 40 25.5 1.9579 23.62  0 1.22  0 0       
52404-0923-608 15 16 52.69 -00 58 34.8 1.7221  9.04  0 2.67  1 1 0.037 
54144-1845-615 15 16 53.34 +29 42 35.2 3.0470  7.41  0 2.26  1 1 0.066 
51689-0312-191 15 16 56.59 -00 14 38.8 1.8253  4.53  0 1.63  1 1 0.038 
54539-1818-334 15 16 57.82 +07 52 50.0 1.8481  5.34  0 1.52  5 1 0.036 
52022-0591-180 15 16 58.64 +03 28 49.6 2.8581 13.16  0 1.62  4 2 0.064 
54533-2752-623 15 16 58.92 +13 36 04.3 1.8281  4.41  0 1.70  2 2 0.101 
54173-1846-294 15 17 05.46 +27 50 25.1 1.8069  8.71  0 1.64  0 0       
52345-0613-456 15 17 06.24 +60 27 43.3 1.8226 11.94  0 1.93  0 0       
52822-1330-519 15 17 07.09 +49 00 01.5 2.2852 12.34  0 1.85  0 0       
54559-2952-136 15 17 07.62 +01 01 12.2 2.0117  5.35  0 1.71  0 0       
54242-2157-095 15 17 07.79 +25 41 32.7 3.2221 11.66  0 1.67  1 1 0.042 
53116-1386-165 15 17 08.07 +33 01 32.4 3.4269  4.30  0 1.87  4 3 0.112 
53854-1720-371 15 17 08.95 +11 15 50.5 2.9127  4.77  0 1.96  0 0       
54242-2766-614 15 17 09.37 +15 46 25.7 1.9309  9.49  0 1.79  3 2 0.116 
54557-2780-586 15 17 12.94 +17 28 40.2 2.4026  4.89  0 1.79  0 0       
52703-1165-582 15 17 15.86 +52 09 33.3 3.8001  9.16  0 2.05  0 0       
54525-2156-539 15 17 16.78 +21 26 33.1 3.1482  4.99  0 1.65  0 0       
52345-0613-186 15 17 16.79 +59 16 27.1 2.0211  8.46  0 2.27  4 2 0.070 
52022-0591-458 15 17 17.25 +03 50 55.9 3.0486  8.38  0 1.89  1 0       
53174-1650-340 15 17 17.36 +31 05 53.5 1.8892  5.33  0 2.09  1 0       
53876-1719-583 15 17 19.64 +09 19 54.4 2.0239  8.33  0 2.11  2 2 0.073 
53854-1720-297 15 17 21.28 +09 44 26.5 1.7527  6.18  0 2.20  0 0       
54144-1845-583 15 17 24.54 +29 14 19.7 2.0892  5.75  0 2.01  6 4 0.225 
54621-2927-134 15 17 25.58 +06 24 43.8 2.3207  5.62  0 1.56  0 0       
54242-2766-003 15 17 27.68 +13 33 58.5 2.2327  7.79  0 1.99  1 1 0.050 
53437-0614-275 15 17 27.80 +55 56 27.4 2.1366  5.69  0 1.93  1 1 0.025 
54242-2157-484 15 17 28.88 +26 54 43.9 1.9680  7.05  0 2.11  0 0       
51689-0312-502 15 17 29.70 +00 16 52.6 1.8870  6.53  0 1.76  1 1 0.058 
52721-1050-119 15 17 30.46 +45 31 46.2 2.2317  9.86  0 1.77  1 1 0.030 
53148-1677-626 15 17 33.09 +43 56 48.3 2.1837  7.85  0 1.83  4 3 0.106 
53172-1399-584 15 17 37.28 +38 52 29.0 1.8321 10.25  0 1.93  0 0       
52766-1331-351 15 17 38.64 +47 51 02.8 1.9817  4.61  0 1.97  0 0       
52079-0612-045 15 17 39.48 +56 14 52.3 2.2193  9.50  0 1.96  0 0       
54562-1834-436 15 17 41.83 +05 19 02.0 3.5214  7.02  0 1.92  0 0       
54242-2157-491 15 17 42.97 +26 45 13.3 3.3403  5.35  0 2.08  1 0       
54525-2156-104 15 17 44.79 +20 03 04.3 1.7251  7.33  0 2.44  0 0       
54271-2793-559 15 17 44.88 +19 01 44.9 1.9050 19.73  0 1.77  2 2 0.106 
53437-0614-265 15 17 48.63 +55 49 50.3 1.8429  5.02  0 1.67  0 0       
54242-2157-534 15 17 49.71 +27 25 41.8 1.9632  6.47  0 2.17  0 0       
53876-1719-075 15 17 50.08 +08 45 17.8 3.8132  4.13  0 1.59  0 0       
53116-1386-567 15 17 51.50 +34 17 49.8 2.2365 12.79  0 2.22  0 0       
52376-0794-407 15 17 52.78 +53 50 10.5 2.9098  5.91  0 1.71  8 4 0.195 
54173-1846-224 15 17 54.32 +28 14 32.2 3.3197 12.42  0 1.54  0 0       
54562-1834-237 15 17 56.18 +05 11 03.5 3.5589  4.28  0 1.94  0 0       
54209-2158-390 15 18 00.27 +23 28 31.8 1.9265  5.13  0 1.62  3 2 0.117 
53437-0614-272 15 18 05.07 +55 45 59.1 2.0728  8.00  0 1.68  1 1 0.086 
52345-0613-195 15 18 06.60 +59 33 05.6 1.9652  7.48  0 1.93  2 1 0.048 
53433-1678-427 15 18 06.97 +42 59 59.4 2.0522 13.97  0 1.81  1 1 0.046 
52721-1050-066 15 18 07.55 +45 25 41.2 2.2221 17.89  0 1.88  1 1 0.038 
52022-0591-469 15 18 08.04 +04 09 02.7 1.7511 14.20  0 1.94  0 0       
54525-2156-119 15 18 08.50 +20 22 30.5 2.1292  6.88  0 2.06  1 1 0.041 
52822-1330-119 15 18 11.97 +48 22 53.4 1.7652  7.97  0 1.92  1 1 0.031 
54621-2927-160 15 18 13.57 +06 44 53.0 2.4091  4.79  0 2.04  1 0       
53116-1386-142 15 18 15.06 +33 05 23.1 3.5503  5.30  0 1.82  4 2 0.094 
52376-0794-402 15 18 16.58 +53 39 07.5 3.0821  8.23  0 1.43  1 0       
53885-2160-358 15 18 23.17 +26 03 53.3 3.6376  6.42  0 1.60  0 0       
54242-2766-610 15 18 23.18 +15 41 15.8 2.3150 12.45  0 1.96  1 0       
52409-0924-340 15 18 24.37 -01 01 49.8 2.5901  8.76  0 1.78  3 3 0.108 
52736-1292-158 15 18 24.52 +40 32 18.4 3.0859 10.62  0 2.44  4 2 0.111 
54621-2927-536 15 18 27.93 +07 51 00.2 1.9867 11.42  0 1.58  0 0       
54271-2793-548 15 18 32.99 +18 40 48.5 1.8156  6.22  0 2.10  0 0       
52376-0794-391 15 18 36.70 +54 20 56.3 3.7006  7.61  0 2.08  4 0       
53437-0614-341 15 18 36.78 +56 43 52.8 2.0469 11.60  0 1.89  0 0       
54626-2936-357 15 18 37.34 +39 50 32.8 2.3250 11.02  0 1.82  1 0       
54173-1846-229 15 18 37.63 +28 13 13.8 2.2388  4.54  0 1.39  3 2 0.070 
51689-0312-101 15 18 41.33 -00 38 12.1 1.8377  5.08  0 1.78  0 0       
53433-1678-365 15 18 41.70 +43 53 21.4 2.1935  5.66  0 1.63  0 0       
52468-1051-391 15 18 42.01 +44 45 11.0 2.5069  9.91  0 1.85  2 1 0.045 
54209-2158-426 15 18 44.95 +23 14 31.3 2.0227 12.87  0 1.95  4 3 0.223 
52766-1331-332 15 18 46.09 +48 22 45.7 3.2541 13.07  0 2.03  3 2 0.084 
54561-1833-004 15 18 46.39 +04 52 07.2 2.2688  8.38  0 1.58  1 1 0.083 
53885-2160-307 15 18 48.25 +25 39 30.2 4.2396  5.75  0 1.90  7 1 0.069 
52376-0794-213 15 18 48.47 +53 20 06.4 1.9473 16.85  0 1.90  1 1 0.035 
53885-2160-346 15 18 51.12 +26 16 41.9 2.3338 14.39  0 1.91  2 1 0.033 
52766-1331-392 15 18 55.57 +47 57 37.8 1.7362  7.81  0 1.92  0 0       
54209-2158-081 15 18 55.86 +21 58 38.2 1.8395  9.44  0 1.67  3 2 0.081 
54559-2952-539 15 18 57.03 +02 39 25.0 2.4838  6.35  0 2.01  1 1 0.044 
52079-0612-562 15 18 57.98 +58 15 27.5 1.7355 18.44  0 1.92  1 0       
52703-1165-061 15 19 07.98 +51 23 09.8 2.1239  6.92  0 2.12  0 0       
54266-2781-348 15 19 08.68 +16 35 45.9 3.8003 11.50  0 1.81  0 0       
53470-1400-389 15 19 09.17 +37 16 15.5 3.3331  7.62  0 1.82  1 1 0.040 
52345-0613-530 15 19 10.15 +60 44 17.3 2.0243  5.58  0 1.14  0 0       
53854-1720-257 15 19 11.94 +10 13 29.3 1.9938  5.52  0 2.08  1 1 0.076 
53172-1399-032 15 19 12.81 +37 49 18.4 2.1704  6.83  0 1.69  0 0       
54209-2158-403 15 19 13.35 +23 46 57.6 1.8393 10.37  0 1.91  0 0       
54234-2753-368 15 19 14.27 +13 35 10.4 2.1243  5.98  0 1.58  3 3 0.197 
52751-1166-389 15 19 14.53 +50 39 43.9 2.0082 16.82  0 2.07  0 0       
54243-2767-268 15 19 15.77 +14 15 02.4 1.8171  4.62  0 1.95  4 2 0.095 
54272-2464-314 15 19 16.14 +49 33 38.8 2.3562  6.98  0 1.08  1 0       
54209-2158-178 15 19 19.35 +22 44 17.8 2.3434  9.72  0 2.08  2 2 0.079 
54209-2158-412 15 19 19.43 +23 46 03.3 1.8975  7.37  0 2.07  0 0       
53172-1399-040 15 19 20.75 +37 49 02.2 2.1107 12.80  0 1.60  5 3 0.105 
52022-0591-567 15 19 24.49 +03 46 41.5 3.7124  5.27  0 1.59  1 0       
53876-1719-635 15 19 25.42 +09 21 08.3 2.2231  4.11  0 1.83  0 0       
52721-1050-072 15 19 25.72 +45 34 32.0 2.3385  4.52  0 2.05  0 0       
53116-1386-118 15 19 28.24 +33 12 19.8 2.2331  8.49  0 2.15  2 2 0.073 
54539-1818-491 15 19 29.45 +07 23 28.7 2.4058 10.15  0 1.79  1 0       
54560-2953-322 15 19 29.58 +02 37 27.9 3.6076  5.11  0 1.72  2 0       
53433-1678-256 15 19 31.27 +41 45 31.9 2.2250 16.28  0 1.73  3 2 0.077 
