# plate-fiber-mjd  zqso imag zabs grade type CIV_ew1 CIV_ewer1 CIV_ew2 CIV_ewer2 beta BAL1 BAL2
0752-044-52251 1.81050 17.63 1.67726   C    C 1.09800 0.12800 0.56200 0.11200 0.04853   0   0
1088-331-52929 2.44150 20.07 2.39617   A    C 2.28900 0.44700 1.62400 0.47600 0.01325   0   0
0688-317-52203 2.09340 19.07 2.10357   B    C 0.64000 0.11300 0.60000 0.10800 -0.00329   0   0
1491-623-52996 2.12280 18.96 1.90274   A    C 2.58000 0.40900 2.49300 0.34300 0.07295   0   0
1491-623-52996 2.12280 18.96 2.10552   A    C 2.85500 0.17500 2.88100 0.15900 0.00555   0   0
0753-338-52233 2.27610 17.98 2.04613   A    C 2.83200 0.23700 1.15300 0.16300 0.07265   0   0
0753-338-52233 2.27610 17.98 2.25613   A    C 2.16900 0.08200 1.94600 0.08000 0.00611   0   0
0688-343-52203 2.41810 19.93 2.22908   C    C 1.92500 0.45400 2.64800 0.50800 0.05683   0   0
0688-343-52203 2.41810 19.93 2.25817  C*    C 1.85100 0.42100 1.07500 0.34500 0.04789   0   0
0390-365-51900 2.31790 18.66 1.96681   A    C 2.69800 0.15100 2.61900 0.16000 0.11137   0   0
0390-365-51900 2.31790 18.66 1.97207   D    C 2.61900 0.16000 0.65000 0.18700 0.10962   0   0
0390-365-51900 2.31790 18.66 2.00613  C*    C 1.67500 0.14500 1.66600 0.15000 0.09835   0   0
0390-365-51900 2.31790 18.66 2.01933   B    C 1.93400 0.18500 1.30900 0.19100 0.09401   0   0
1913-334-53321 3.30000 19.81 3.10436   B    C 2.42600 0.58600 2.14300 0.50500 0.04653   0   0
1913-334-53321 3.30000 19.81 3.24288   A    C 3.03800 0.45800 3.51200 0.43300 0.01337   0   0
1913-334-53321 3.30000 19.81 3.27807   D    C 2.75700 0.34500 4.14300 0.44300 0.00511   0   0
0390-271-51900 4.32910 19.42 4.19648   C    C 2.92800 0.64200 2.69200 0.51700 0.02519   0   0
0390-271-51900 4.32910 19.42 4.21921   D    C 4.11600 0.69800 2.49200 0.74800 0.02083   0   0
1913-389-53321 2.55190 20.18 2.51441   A    C 3.06000 0.36900 3.10100 0.37900 0.01060   0   0
0753-387-52233 2.01990 17.17 1.62566   A  MCF 2.45800 0.10200 1.91300 0.10800 0.13899   0   0
0753-387-52233 2.01990 17.17 1.87230   A    C 2.33700 0.08400 2.16300 0.11200 0.05008   0   0
0753-387-52233 2.01990 17.17 1.93852   B    C 1.34100 0.10300 0.75200 0.10000 0.02732   0   0
0390-234-51900 1.93220 19.00 1.83546   C    C 2.10600 0.18000 1.69300 0.17500 0.03355   0   0
0753-430-52233 1.76410 18.46 1.65216   A  MCF 1.30400 0.23000 1.00000 0.21700 0.04131   0   0
0753-430-52233 1.76410 18.46 1.71465   C    C 0.93200 0.18800 0.55200 0.12700 0.01804   0   0
0753-378-52233 3.70400 19.61 3.56442   A    C 7.96200 0.68200 5.46300 0.66800 0.03012   0   0
0753-378-52233 3.70400 19.61 3.66736   D    C 1.76100 0.35400 1.27800 0.34200 0.00782   0   0
0688-234-52203 3.55210 19.84 3.02293   B    C 6.76900 0.69600 2.59000 0.46700 0.12295   0   0
0688-234-52203 3.55210 19.84 3.03015   E    C 2.59000 0.46700 4.20500 0.68400 0.12118   0   0
0688-216-52203 1.96560 19.75 1.56341  C*    C 1.72400 0.42400 3.02600 0.67300 0.14473   0   0
1913-418-53321 2.43160 19.94 1.80217   C    C 1.20800 0.28300 1.34200 0.26500 0.19990   0   0
1913-418-53321 2.43160 19.94 1.80756   B    C 1.34200 0.26500 1.31300 0.41900 0.19805   0   0
1913-418-53321 2.43160 19.94 2.14697   A    C 2.77200 0.33900 2.49500 0.45100 0.08637   0   0
1913-418-53321 2.43160 19.94 2.22289   D    C 2.04100 0.40100 1.12200 0.34000 0.06266   0   0
1913-418-53321 2.43160 19.94 2.25559   B    C 2.46500 0.35000 1.38000 0.32100 0.05260   0   0
1913-178-53321 2.62950 19.54 2.09554  C*    C 0.83600 0.19300 0.76900 0.19900 0.15779   0   0
1913-178-53321 2.62950 19.54 2.26288   B    C 1.06200 0.21600 0.54700 0.08600 0.10607   0   0
0688-500-52203 2.04220 19.14 1.89774   C    C 1.63900 0.27700 1.44000 0.32400 0.04861   0   0
0688-500-52203 2.04220 19.14 2.01770   D    C 1.39200 0.23000 0.90600 0.28200 0.00809   0   0
0390-108-51900 2.25570 18.70 2.13536   D    C 0.63100 0.12400 0.70200 0.20800 0.03764   0   0
0390-108-51900 2.25570 18.70 2.18523   B    C 1.91700 0.25200 1.37200 0.22800 0.02188   0   0
0390-108-51900 2.25570 18.70 2.23609   C    C 2.31100 0.22400 1.80400 0.21300 0.00604   0   0
0390-108-51900 2.25570 18.70 2.25194   C    C 1.06000 0.17100 1.30800 0.26400 0.00115   0   0
0688-087-52203 2.22650 19.63 1.82873   C    C 2.88600 0.61700 2.35200 0.48500 0.13082   0   0
0688-087-52203 2.22650 19.63 1.94431   B    C 2.88800 0.52700 2.36500 0.44300 0.09127   0   0
0688-149-52203 2.39690 18.88 1.81703   A  MCF 2.47600 0.45100 1.31700 0.36300 0.18501   0   0
0688-149-52203 2.39690 18.88 2.40102   A    C 6.30700 0.34100 1.86000 0.26900 -0.00122   0   0
0390-559-51900 2.40820 18.73 2.37586   A    C 2.35300 0.17200 1.85500 0.15600 0.00953   0   0
0753-497-52233 2.31340 18.88 2.13421   B    C 1.83500 0.25000 0.93600 0.19300 0.05556   0   0
0753-500-52233 2.01310 19.06 1.99843   C    C 1.74700 0.16900 1.10800 0.12700 0.00487   0   0
0653-180-52145 2.02940 19.25 1.70356   C    C 1.26200 0.27900 1.44700 0.31700 0.11330   0   0
0391-290-51782 1.79710 17.85 1.79353   C    C 0.99900 0.21300 0.82800 0.16700 0.00128   0   0
0688-452-52203 2.01240 19.01 2.00385   A    C 3.96700 0.39200 3.50500 0.30800 0.00284   0   0
0688-519-52203 1.78000 19.42 1.78112   C    C 4.68800 0.24500 4.62800 0.31900 -0.00039   1   1
0753-149-52233 1.77170 18.04 1.77305   A  MCF 5.78600 0.25300 3.57400 0.21600 -0.00049   0   0
0688-103-52203 1.69690 18.99 1.68092   D    C 0.78000 0.17200 0.79300 0.21800 0.00593   0   0
0688-059-52203 2.27400 19.97 2.26218   C    C 2.28300 0.20600 1.99500 0.16300 0.00361   0   0
0688-105-52203 2.21020 19.25 2.18602   A    C 2.89600 0.28600 2.40900 0.31000 0.00756   0   0
0753-069-52233 3.97760 19.42 3.13317   C    C 9.08100 0.70500 2.89200 0.48000 0.18379   0   0
0753-069-52233 3.97760 19.42 3.66710  C*    C 1.80600 0.41200 7.00000 1.03000 0.06432   0   0
0753-600-52233 3.57630 20.11 3.35323   D    C 3.40200 0.71800 2.05700 0.54800 0.04994   0   0
0753-591-52233 3.21990 19.41 2.53716   D    C 2.08700 0.38600 1.54700 0.41100 0.17468   0   0
0753-591-52233 3.21990 19.41 3.18938   B    C 2.65300 0.30800 2.05300 0.25100 0.00727   0   0
0753-591-52233 3.21990 19.41 3.20583   A    C 4.47000 0.24100 3.08400 0.20500 0.00335   0   0
0753-034-52233 1.70700 18.21 1.68703   A   MC 1.02200 0.17800 0.52700 0.15400 0.00739   0   0
0753-034-52233 1.70700 18.21 1.49201   C    C 2.64800 0.35400 1.92500 0.32600 0.08255   0   0
0689-391-52262 1.91960 19.03 1.92197   B    C 1.55600 0.32000 1.24100 0.26200 -0.00081   0   0
0391-271-51782 1.71400 18.66 1.64475   C    C 2.27900 0.46300 0.80600 0.20100 0.02585   0   0
1087-457-52930 2.68860 19.88 2.22204   D    C 2.68500 0.54500 1.30400 0.38800 0.13442   0   0
0689-251-52262 3.50250 19.78 3.33328   B    C 3.62200 0.52900 4.76900 0.75300 0.03830   0   0
0689-251-52262 3.50250 19.78 3.44825   A    C 7.69600 0.69400 6.66100 0.63500 0.01213   0   0
0689-251-52262 3.50250 19.78 3.49203   B    C 6.02100 0.68300 7.21700 0.76800 0.00234   0   0
0689-251-52262 3.50250 19.78 3.49871   B    C 7.21700 0.76800 9.79300 1.08300 0.00085   0   0
0417-324-51821 2.39740 18.48 1.82976   C    C 1.01900 0.24800 0.89500 0.20900 0.18082   0   0
0417-324-51821 2.39740 18.48 2.34233   B    C 1.62100 0.24100 4.33900 0.32800 0.01635   0   0
1493-510-52933 2.74480 18.60 2.37409   A    C 2.42400 0.13800 2.35400 0.14700 0.10387   0   0
1493-510-52933 2.74480 18.60 2.63294   A    C 1.89300 0.18500 1.42300 0.19600 0.03031   0   0
1493-510-52933 2.74480 18.60 2.63912  E*    C 1.42300 0.19600 0.63600 0.18000 0.02862   0   0
